SURVEY_ID,SURVEY_NM,DOMAIN_ID,INSTITUTION_ID,COLLECTION_GRADE,REGION_STAT,LABEL
428001,희유금속원재료교역통계,무역·국제수지,한국지질자원연구원,3,False,survey
920017,기업특성별무역통계,무역·국제수지,통계청,4,False,survey
432001,법률구조현황통계,범죄·안전,대한법률구조공단,4,False,survey
110030,전자정부수출실적조사,정보통신,행정안전부,2,False,survey
696003,논산시노인복지통계,복지,충청남도 논산시,4,True,survey
127004,데이터산업현황조사,정보통신,과학기술정보통신부,1,False,survey
431001,여행사국제관광객유치⋅송출통계,문화.여가,(사)한국여행업협회,4,False,survey
422002,일반용전기설비안전점검현황,범죄·안전,한국전기안전공사,4,False,survey
207006,울산광역시베이비부머통계,인구,울산광역시,4,True,survey
114053,가공식품소비자태도조사,농림,농림축산식품부,1,False,survey
117097,국민생활실태조사,복지,보건복지부,2,False,survey
106029,전국폐기물발생및처리현황,환경,환경부,4,False,survey
106028,대기오염물질 배출시설 및 굴뚝TMS 부착사업장 배출량 현황,환경,환경부,4,False,survey
175001,재난안전산업실태조사,범죄·안전,행정안전부,1,False,survey
612004,성남시경제지표조사,경제일반·경기,경기도 성남시,3,True,survey
920016,전국민금융이해력조사,금융,한국은행,2,False,survey
217009,경상남도시군별장래인구추계,인구,경상남도,4,True,survey
101083,제조업국내공급지수,광업·제조업,통계청,4,False,survey
513002,서대문구사회조사,사회일반,서울특별시 서대문구,3,True,survey
202015,부산일자리종합실태조사,노동,부산광역시,3,True,survey
411002,공공의료기관현황,보건,국립중앙의료원,3,False,survey
154021,양성평등실태조사,사회일반,여성가족부,2,False,survey
101082,신혼부부통계,사회일반,통계청,4,False,survey
146002,해양수산업통계조사,수산,해양수산부,2,False,survey
114052,종자산업현황조사,농림,농림축산식품부,2,False,survey
732003,여수시베이비부머통계,인구,전라남도 여수시,4,True,survey
711007,전주시청년통계,사회일반,전북특별자치도 전주시,4,True,survey
638002,연천군사회조사,사회일반,경기도 연천군,3,True,survey
618002,동두천시사회조사,사회일반,경기도 동두천시,3,True,survey
621002,과천시사회조사,사회일반,경기도 과천시,3,True,survey
620003,고양시사회조사,사회일반,경기도 고양시,3,True,survey
920015,의료급여통계,보건,국민건강보험공단,4,False,survey
114051,말산업실태조사,농림,농림축산식품부,2,False,survey
114050,외식산업경기동향지수,도소매·서비스,농림축산식품부,1,False,survey
143004,농업기계이용실태조사,농림,농촌진흥청,2,False,survey
797003,김해시청소년종합실태조사,사회일반,경상남도 김해시,4,True,survey
154020,경력단절여성등의경제활동실태조사,노동,여성가족부,1,False,survey
612003,성남시주거실태조사,주거,경기도 성남시,4,True,survey
605003,울주군여성경제활동조사,복지,울산광역시 울주군,4,True,survey
354004,급여의약품·치료재료청구현황,보건,건강보험심사평가원,3,False,survey
145009,의약품생산및수출수입실적,보건,식품의약품안전처,4,False,survey
112017,대학산학협력활동실태조사,교육·훈련,교육부,1,False,survey
114049,농업법인조사,농림,농림축산식품부,3,False,survey
115034,뿌리산업실태조사,광업·제조업,산업통상자원부,1,False,survey
127003,국가연구개발사업통계,과학·기술,과학기술정보통신부,4,False,survey
201014,서울특별시자치구별장래인구추계,인구,서울특별시,3,True,survey
216010,경상북도시·군장래인구추계,인구,경상북도,4,True,survey
214009,전라북도시군장래인구추계,인구,전북특별자치도,4,True,survey
212007,충청북도시군단위장래인구추계,인구,충청북도,4,True,survey
202014,부산광역시구·군단위장래인구추계,인구,부산광역시,4,True,survey
426002,자동차검사현황,교통·물류,한국교통안전공단,4,False,survey
337004,신재생에너지산업실태조사,에너지,한국에너지공단,2,False,survey
206011,대전광역시베이비부머통계,인구,대전광역시,3,True,survey
206010,대전광역시자치구별장래인구추계,인구,대전광역시,4,True,survey
422001,감전재해조사,범죄·안전,한국전기안전공사,2,False,survey
426001,자동차주행거리통계,교통·물류,한국교통안전공단,3,False,survey
142017,중견기업 기본통계,기업경영,산업통상자원부,1,False,survey
127002,사물인터넷산업실태조사,정보통신,과학기술정보통신부,1,False,survey
424001,기상산업실태조사,환경,한국기상산업기술원,1,False,survey
154019,국민다문화수용성조사,사회일반,여성가족부,2,False,survey
920021,방송통신광고비조사,정보통신,한국방송광고진흥공사,1,False,survey
154018,성희롱실태조사,범죄·안전,여성가족부,1,False,survey
625003,시흥시사회조사,사회일반,경기도 시흥시,3,True,survey
112016,진로교육현황조사,교육·훈련,교육부,1,False,survey
118044,구직급여신청동향,노동,고용노동부,4,False,survey
218008,제주도민일자리인식실태조사,노동,제주특별자치도,4,True,survey
102007,협동조합실태조사,기업경영,기획재정부,2,False,survey
127001,우주산업실태조사,과학·기술,과학기술정보통신부,1,False,survey
115033,첨단세라믹산업조사,광업·제조업,한국세라믹기술원,1,False,survey
625002,시흥시주거실태조사,주거,경기도 시흥시,4,True,survey
421001,한의약산업실태조사,보건,한국한의학연구원,2,False,survey
420001,성인문해능력조사,교육·훈련,국가평생교육진흥원,2,False,survey
211008,강원특별자치도사회조사,사회일반,강원특별자치도,3,True,survey
783002,울릉군사회조사,사회일반,경상북도 울릉군,3,True,survey
154017,결혼중개업실태조사,사회일반,여성가족부,1,False,survey
208004,세종특별자치시사회조사,사회일반,세종특별자치시,3,True,survey
334010,국가영재교육통계,교육·훈련,한국교육개발원,2,False,survey
156010,소방산업통계조사,범죄·안전,소방청,1,False,survey
639002,포천시사회조사,사회일반,경기도 포천시,3,True,survey
634002,양주시사회조사,사회일반,경기도 양주시,3,True,survey
633002,김포시사회조사,사회일반,경기도 김포시,3,True,survey
630002,파주시사회조사,사회일반,경기도 파주시,3,True,survey
622002,구리시사회조사,사회일반,경기도 구리시,3,True,survey
617002,평택시사회조사,사회일반,경기도 평택시,3,True,survey
614002,안양시사회조사,사회일반,경기도 안양시,3,True,survey
134005,FTA특혜무역활용통계,무역·국제수지,관세청,2,False,survey
218007,제주특별자치도방문관광객실태조사,문화·여가,제주특별자치도,3,True,survey
409001,방산지정업체경영분석조사,과학·기술,한국방위산업진흥회,2,False,survey
805004,남해군노인실태조사,복지,경상남도 남해군,4,True,survey
216009,경상북도경기종합지수,경제일반·경기,경상북도,4,True,survey
410001,환경기술실태조사,환경,한국환경산업기술원,1,False,survey
380003,작업환경실태조사,노동,한국산업안전보건공단,1,False,survey
408001,상업용부동산임대동향조사,국토이용,한국부동산원,1,False,survey
145008,의료기기생산실적,보건,식품의약품안전처,2,False,survey
101080,주택소유통계,주거,통계청,2,False,survey
208003,세종특별자치시주민등록인구통계,인구,세종특별자치시,4,True,survey
208002,세종특별자치시기본통계,사회일반,세종특별자치시,4,True,survey
142016,창업기업실태조사,기업경영,중소벤처기업부,1,False,survey
418001,사립대학재정통계,교육·훈련,한국사학진흥재단,3,False,survey
117094,자살실태조사,사회일반,보건복지부,2,False,survey
782004,울진군사회조사,사회일반,경상북도 울진군,3,True,survey
781002,봉화군사회조사,사회일반,경상북도 봉화군,3,True,survey
774002,영양군사회조사,사회일반,경상북도 영양군,3,True,survey
773003,청송군사회조사,사회일반,경상북도 청송군,3,True,survey
766002,영주시사회조사,사회일반,경상북도 영주시,3,True,survey
624002,오산시사회조사,사회일반,경기도 오산시,3,True,survey
613002,의정부시사회조사,사회일반,경기도 의정부시,3,True,survey
516002,강서구사회조사,사회일반,서울특별시 강서구,4,True,survey
414001,민간아파트분양시장동향,주거,주택도시보증공사,3,False,survey
116073,공간정보산업조사,과학·기술,국토교통부,1,False,survey
662002,정선군사회조사,사회일반,강원특별자치도 정선군,4,True,survey
920009,국내신규박사학위취득자조사,교육·훈련,한국직업능력연구원,1,False,survey
202013,부산광역시수산업통계,수산,부산광역시,3,True,survey
417001,사회통합실태조사,사회일반,한국행정연구원,1,False,survey
101079,산지쌀값조사,물가,통계청,2,False,survey
383004,장애인경제활동실태조사,노동,한국장애인고용공단,1,False,survey
402003,다문화청소년패널조사,사회일반,한국청소년정책연구원,1,False,survey
117093,전국어린이예방접종률현황,보건,질병관리청,2,False,survey
762003,경주시관광실태조사,문화·여가,경상북도 경주시,3,True,survey
134004,무역경기확산지수,무역·국제수지,관세청,2,False,survey
657002,삼척시사회조사,사회일반,강원특별자치도 삼척시,3,True,survey
415001,한국기업의사업다각화지수,기업경영,한국공정거래조정원,2,False,survey
208001,세종특별자치시사업체조사,기업경영,세종특별자치시,3,True,survey
101078,기업생멸행정통계,기업경영,통계청,2,False,survey
411001,응급의료현황통계,보건,국립중앙의료원,2,False,survey
115031,나노융합산업조사,과학·기술,산업통상자원부,1,False,survey
145007,어린이식생활안전지수,보건,식품의약품안전처,1,False,survey
114048,원양어업통계조사,수산,해양수산부,1,False,survey
413001,신문·잡지산업실태조사,도소매·서비스,한국언론진흥재단,1,False,survey
412001,정보통신공사비지수,물가,(재)한국정보통신산업연구원,2,False,survey
142015,1인창조기업실태조사,기업경영,중소벤처기업부,1,False,survey
629003,용인시경제지표조사,경제일반·경기,경기도 용인시,3,True,survey
110029,전자정부서비스이용실태조사,정보통신,행정안전부,1,False,survey
154016,한부모가족실태조사,복지,여성가족부,2,False,survey
780002,예천군사회조사,사회일반,경상북도 예천군,3,True,survey
779002,칠곡군사회조사,사회일반,경상북도 칠곡군,3,True,survey
778002,성주군사회조사,사회일반,경상북도 성주군,3,True,survey
777002,고령군사회조사,사회일반,경상북도 고령군,3,True,survey
776002,청도군사회조사,사회일반,경상북도 청도군,3,True,survey
775002,영덕군사회조사,사회일반,경상북도 영덕군,3,True,survey
772002,의성군사회조사,사회일반,경상북도 의성군,3,True,survey
770002,경산시사회조사,사회일반,경상북도 경산시,3,True,survey
769002,문경시사회조사,사회일반,경상북도 문경시,3,True,survey
768002,상주시사회조사,사회일반,경상북도 상주시,3,True,survey
767002,영천시사회조사,사회일반,경상북도 영천시,3,True,survey
764002,안동시사회조사,사회일반,경상북도 안동시,3,True,survey
763003,김천시사회조사,사회일반,경상북도 김천시,3,True,survey
762002,경주시사회조사,사회일반,경상북도 경주시,3,True,survey
213009,충청남도사회조사,사회일반,충청남도,4,True,survey
218006,제주특별자치도사회조사,사회일반,제주특별자치도,3,True,survey
637002,광주시사회조사,사회일반,경기도 광주시,3,True,survey
632002,안성시사회조사,사회일반,경기도 안성시,3,True,survey
631002,이천시사회조사,사회일반,경기도 이천시,3,True,survey
627002,의왕시사회조사,사회일반,경기도 의왕시,3,True,survey
623002,남양주시사회조사,사회일반,경기도 남양주시,3,True,survey
619002,안산시사회조사,사회일반,경기도 안산시,3,True,survey
616002,광명시사회조사,사회일반,경기도 광명시,3,True,survey
611003,수원시사회조사,사회일반,경기도 수원시,3,True,survey
666002,인제군사회조사,사회일반,강원특별자치도 인제군,4,True,survey
930002,귀농어·귀촌인통계,농림,통계청,2,False,survey
301025,경제심리지수,경제일반·경기,한국은행,4,False,survey
920018,이민자체류실태및고용조사,노동,통계청,2,False,survey
510002,도봉구사회조사,사회일반,서울특별시 도봉구,4,True,survey
101074,일자리행정통계,노동,통계청,2,False,survey
636002,화성시사회조사,사회일반,경기도 화성시,3,True,survey
354003,완제의약품유통정보통계,보건,건강보험심사평가원,4,False,survey
350007,건강검진통계,보건,국민건강보험공단,2,False,survey
350006,노인장기요양보험통계,복지,국민건강보험공단,2,False,survey
202012,부산광역시해양산업조사,수산,부산광역시,3,True,survey
713002,익산시사회조사,사회일반,전북특별자치도 익산시,3,True,survey
117088,급성심장정지조사,보건,질병관리청,2,False,survey
203008,대구광역시사회조사,사회일반,대구광역시,3,True,survey
215005,전라남도사회조사,사회일반,전라남도,3,True,survey
202011,부산광역시제조업실태조사,광업·제조업,부산광역시,3,True,survey
154013,청소년종합실태조사,사회일반,여성가족부,1,False,survey
117087,한방의료이용및한약소비실태조사,보건,보건복지부,1,False,survey
660002,영월군사회조사,사회일반,강원특별자치도 영월군,4,True,survey
395002,박사인력활동조사,노동,과학기술정책연구원,1,False,survey
339002,가구에너지패널조사,에너지,에너지경제연구원,2,False,survey
206009,대전광역시사회조사,사회일반,대전광역시,3,True,survey
117085,HIV/AIDS신고현황,보건,질병관리청,4,False,survey
390002,부동산시장소비자심리조사,국토이용,국토연구원,2,False,survey
202010,부산광역시경기종합지수,경제일반·경기,부산광역시,4,True,survey
101073,전산업생산지수,경제일반·경기,통계청,2,False,survey
508002,성북구사회조사,사회일반,서울특별시 성북구,4,True,survey
640002,가평군사회조사,사회일반,경기도 가평군,3,True,survey
217008,경상남도경기종합지수,경제일반·경기,경상남도,3,True,survey
113021,스포츠산업조사,도소매·서비스,문화체육관광부,1,False,survey
402002,한국아동청소년패널조사,사회일반,한국청소년정책연구원,1,False,survey
405001,한국미디어패널조사,정보통신,정보통신정책연구원,1,False,survey
154012,성폭력안전실태조사,범죄·안전,여성가족부,1,False,survey
154011,가정폭력실태조사,범죄·안전,여성가족부,1,False,survey
101071,경제총조사,경제일반·경기,통계청,2,False,survey
761003,포항시사회조사,사회일반,경상북도 포항시,3,True,survey
360007,기업물류비실태조사,교통·물류,산업통상자원부,2,False,survey
118042,사업체기간제근로자현황조사,노동,고용노동부,2,False,survey
116072,공동주택실거래가격지수,주거,한국부동산원,1,False,survey
143003,농업인의업무상질병및손상조사,농림,농촌진흥청,2,False,survey
117082,기업및공공기관의가족친화수준조사,기업경영,여성가족부,1,False,survey
117081,의약품소비량및판매액통계,보건,보건복지부,2,False,survey
115030,봉제업체실태조사,광업·제조업,산업통상자원부,1,False,survey
118041,기업직업훈련실태조사,노동,한국산업인력공단,1,False,survey
652002,원주시사회조사,사회일반,강원특별자치도 원주시,4,True,survey
403001,국민생활안전실태조사,범죄·안전,한국형사·법무정책연구원,2,False,survey
117079,전국다문화가족실태조사,사회일반,여성가족부,1,False,survey
117078,사회서비스수요.공급실태조사,복지,보건복지부,1,False,survey
402001,아동청소년인권실태조사,사회일반,한국청소년정책연구원,1,False,survey
711006,전주시전통시장및상점가조사,도소매·서비스,전북특별자치도 전주시,3,True,survey
213008,충청남도경기종합지수,경제일반·경기,충청남도,3,True,survey
117077,한국의사회복지지출,복지,보건복지부,2,False,survey
676002,옥천군주요농특산물및특구작물실태조사,농림,충청북도 옥천군,3,True,survey
212006,충청북도사회조사,사회일반,충청북도,4,True,survey
765002,구미시사회조사,사회일반,경상북도 구미시,3,True,survey
205008,광주광역시지역내총생산,국민계정,광주광역시,3,False,survey
204008,인천광역시경기종합지수,경제일반·경기,인천광역시,4,True,survey
215004,전라남도지역내총생산,국민계정,전라남도,4,False,survey
201013,서울특별시복지실태조사,복지,서울특별시,3,True,survey
201012,서울특별시지역내총생산,국민계정,서울특별시,4,False,survey
204007,인천광역시지역내총생산,국민계정,인천광역시,4,False,survey
202009,부산광역시지역내총생산,국민계정,부산광역시,3,False,survey
115029,엔지니어링사업자·기술자현황,과학·기술,산업통상자원부,1,False,survey
106027,국민환경보건기초조사,환경,환경부,1,False,survey
218005,제주특별자치도지역내총생산,국민계정,제주특별자치도,4,False,survey
207005,울산광역시지역내총생산,국민계정,울산광역시,4,False,survey
113020,장애인생활체육조사,복지,문화체육관광부,1,False,survey
110027,지방자치단체공무원인사통계,정부·재정,행정안전부,2,False,survey
116070,교통문화실태조사,교통·물류,국토교통부,1,False,survey
164002,방송매체이용행태조사,정보통신,방송통신위원회,1,False,survey
115028,이러닝산업실태조사,정보통신,산업통상자원부,1,False,survey
117075,지역사회건강조사,보건,질병관리청,1,False,survey
113018,국민독서실태조사,문화.여가,문화체육관광부,1,False,survey
113017,관광산업조사,도소매·서비스,문화체육관광부,1,False,survey
112014,특수교육실태조사,교육·훈련,교육부,1,False,survey
117074,아동종합실태조사,사회일반,보건복지부,1,False,survey
113016,전국도서관통계,문화.여가,문화체육관광부,3,False,survey
641002,양평군사회조사,사회일반,경기도 양평군,3,True,survey
116069,대중교통현황조사,교통·물류,국토교통부,1,False,survey
350005,건강보험환자진료비실태조사,보건,국민건강보험공단,1,False,survey
154010,여성관리자패널조사,노동,한국여성정책연구원,1,False,survey
116068,외국인토지현황,국토이용,국토교통부,2,False,survey
114047,식품산업원료소비실태조사,농림,농림축산식품부,1,False,survey
605002,울주군사회조사,사회일반,울산광역시 울주군,4,True,survey
136034,목재이용실태조사,농림,산림청,1,False,survey
117072,사회복지자원봉사현황,복지,보건복지부,2,False,survey
628002,하남시사회조사,사회일반,경기도 하남시,3,True,survey
117071,노인실태조사,복지,보건복지부,1,False,survey
341001,재정패널조사,소득·소비·자산,한국조세재정연구원,1,False,survey
357001,한국철도통계,교통·물류,한국철도공사,2,False,survey
136033,임산물생산비조사,농림,산림청,1,False,survey
712003,군산시사회조사,사회일반,전북특별자치도 군산시,3,True,survey
117070,가정위탁국내입양현황,복지,보건복지부,4,False,survey
110026,주민등록인구현황,인구,행정안전부,4,False,survey
116063,도시정비사업현황,건설,국토교통부,4,False,survey
388004,전력시장통계,에너지,한국전력거래소,2,False,survey
388003,발전설비현황,에너지,한국전력거래소,2,False,survey
123034,항만국통제통계,교통·물류,해양수산부,4,False,survey
651002,춘천시사회조사,사회일반,강원특별자치도 춘천시,3,True,survey
214007,전라북도지역내총생산,국민계정,전북특별자치도,3,False,survey
213007,충청남도지역내총생산,국민계정,충청남도,4,False,survey
212005,충청북도지역내총생산,국민계정,충청북도,3,False,survey
123032,수산물검역및수출검사통계,수산,해양수산부,2,False,survey
214006,전북특별자치도사회조사,사회일반,전북특별자치도,3,True,survey
132004,경찰청범죄통계,범죄·안전,경찰청,2,False,survey
115026,디자인산업통계,도소매·서비스,산업통상자원부,1,False,survey
120021,ICT수출입통계,정보통신,과학기술정보통신부,2,False,survey
113015,공연예술조사,문화.여가,문화체육관광부,1,False,survey
118040,최저임금적용효과에관한실태조사,임금,고용노동부,1,False,survey
116050,도로교량및터널현황,교통·물류,국토교통부,2,False,survey
626002,군포시사회조사,사회일반,경기도 군포시,3,True,survey
327005,청년패널조사,노동,한국고용정보원,1,False,survey
920012,한국의료패널조사,보건,한국보건사회연구원,1,False,survey
117068,국민보건계정,보건,보건복지부,1,False,survey
612002,성남시사회조사,사회일반,경기도 성남시,3,True,survey
711005,전주시사회조사,사회일반,전북특별자치도 전주시,3,True,survey
334009,평생학습개인실태조사,교육·훈련,한국교육개발원,2,False,survey
338001,여성가족패널조사,사회일반,한국여성정책연구원,1,False,survey
315002,도시계획현황,국토이용,한국국토정보공사,2,False,survey
705001,충청남도당진시기본통계,사회일반,충청남도 당진시,4,True,survey
695001,충청남도서산시기본통계,사회일반,충청남도 서산시,4,True,survey
354002,의료기관별급여적정성평가현황,보건,건강보험심사평가원,2,False,survey
780001,경상북도예천군기본통계,사회일반,경상북도 예천군,4,True,survey
773002,경상북도청송군기본통계,사회일반,경상북도 청송군,4,True,survey
772001,경상북도의성군기본통계,사회일반,경상북도 의성군,4,True,survey
771001,경상북도군위군기본통계,사회일반,대구광역시 군위군,4,True,survey
768001,경상북도상주시기본통계,사회일반,경상북도 상주시,4,True,survey
765001,경상북도구미시기본통계,사회일반,경상북도 구미시,4,True,survey
763001,경상북도김천시기본통계,사회일반,경상북도 김천시,4,True,survey
706001,충청남도서천군기본통계,사회일반,충청남도 서천군,4,True,survey
704001,충청남도태안군기본통계,사회일반,충청남도 태안군,4,True,survey
703001,충청남도예산군기본통계,사회일반,충청남도 예산군,4,True,survey
702001,충청남도홍성군기본통계,사회일반,충청남도 홍성군,4,True,survey
701001,충청남도청양군기본통계,사회일반,충청남도 청양군,4,True,survey
700001,충청남도부여군기본통계,사회일반,충청남도 부여군,4,True,survey
698001,충청남도금산군기본통계,사회일반,충청남도 금산군,4,True,survey
697002,충청남도계룡시기본통계,사회일반,충청남도 계룡시,4,True,survey
694001,충청남도아산시기본통계,사회일반,충청남도 아산시,4,True,survey
693001,충청남도보령시기본통계,사회일반,충청남도 보령시,4,True,survey
692001,충청남도공주시기본통계,사회일반,충청남도 공주시,4,True,survey
691001,충청남도천안시기본통계,사회일반,충청남도 천안시,4,True,survey
779001,경상북도칠곡군기본통계,사회일반,경상북도 칠곡군,4,True,survey
778001,경상북도성주군기본통계,사회일반,경상북도 성주군,4,True,survey
777001,경상북도고령군기본통계,사회일반,경상북도 고령군,4,True,survey
776001,경상북도청도군기본통계,사회일반,경상북도 청도군,4,True,survey
770001,경상북도경산시기본통계,사회일반,경상북도 경산시,4,True,survey
767001,경상북도영천시기본통계,사회일반,경상북도 영천시,4,True,survey
762001,경상북도경주시기본통계,사회일반,경상북도 경주시,4,True,survey
383003,장애인고용패널조사,노동,한국장애인고용공단,1,False,survey
783001,경상북도울릉군기본통계,사회일반,경상북도 울릉군,4,True,survey
782002,경상북도울진군기본통계,사회일반,경상북도 울진군,4,True,survey
775001,경상북도영덕군기본통계,사회일반,경상북도 영덕군,4,True,survey
774001,경상북도영양군기본통계,사회일반,경상북도 영양군,4,True,survey
769001,경상북도문경시기본통계,사회일반,경상북도 문경시,4,True,survey
766001,경상북도영주시기본통계,사회일반,경상북도 영주시,4,True,survey
764001,경상북도안동시기본통계,사회일반,경상북도 안동시,4,True,survey
523002,서울특별시강남구기본통계,사회일반,서울특별시 강남구,4,True,survey
633001,경기도김포시기본통계,사회일반,경기도 김포시,4,True,survey
623001,경기도남양주시기본통계,사회일반,경기도 남양주시,4,True,survey
618001,경기도동두천시기본통계,사회일반,경기도 동두천시,4,True,survey
617001,경기도평택시기본통계,사회일반,경기도 평택시,4,True,survey
613001,경기도의정부시기본통계,사회일반,경기도 의정부시,4,True,survey
545001,부산광역시사상구기본통계,사회일반,부산광역시 사상구,4,True,survey
537001,부산광역시남구기본통계,사회일반,부산광역시 남구,4,True,survey
532001,부산광역시서구기본통계,사회일반,부산광역시 서구,4,True,survey
142014,장애인기업실태조사,기업경영,중소벤처기업부,1,False,survey
640001,경기도가평군기본통계,사회일반,경기도 가평군,4,True,survey
636001,경기도화성시기본통계,사회일반,경기도 화성시,4,True,survey
631001,경기도이천시기본통계,사회일반,경기도 이천시,4,True,survey
627001,경기도의왕시기본통계,사회일반,경기도 의왕시,4,True,survey
622001,경기도구리시기본통계,사회일반,경기도 구리시,4,True,survey
350004,건강보험주요수술통계,보건,국민건강보험공단,2,False,survey
635002,경기도여주시기본통계,사회일반,경기도 여주시,4,True,survey
628001,경기도하남시기본통계,사회일반,경기도 하남시,4,True,survey
625001,경기도시흥시기본통계,사회일반,경기도 시흥시,4,True,survey
619001,경기도안산시기본통계,사회일반,경기도 안산시,4,True,survey
612001,경기도성남시기본통계,사회일반,경기도 성남시,4,True,survey
512001,서울특별시은평구기본통계,사회일반,서울특별시 은평구,4,True,survey
505001,서울특별시광진구기본통계,주거,서울특별시 광진구,4,True,survey
350003,지역별의료이용통계,보건,국민건강보험공단,2,False,survey
732001,전라남도여수시기본통계,사회일반,전라남도 여수시,4,True,survey
667001,강원도고성군기본통계,사회일반,강원특별자치도 고성군,4,True,survey
662001,강원도정선군기본통계,사회일반,강원특별자치도 정선군,4,True,survey
658001,강원도홍천군기본통계,사회일반,강원특별자치도 홍천군,4,True,survey
810001,경상남도합천군기본통계,사회일반,경상남도 합천군,4,True,survey
806001,경상남도하동군기본통계,사회일반,경상남도 하동군,4,True,survey
805001,경상남도남해군기본통계,사회일반,경상남도 남해군,4,True,survey
804001,경상남도고성군기본통계,사회일반,경상남도 고성군,4,True,survey
803001,경상남도창녕군기본통계,사회일반,경상남도 창녕군,4,True,survey
802001,경상남도함안군기본통계,사회일반,경상남도 함안군,4,True,survey
734001,전라남도나주시기본통계,사회일반,전라남도 나주시,4,True,survey
733001,전라남도순천시기본통계,사회일반,전라남도 순천시,4,True,survey
731001,전라남도목포시기본통계,사회일반,전라남도 목포시,4,True,survey
722001,전라북도순창군기본통계,사회일반,전북특별자치도 순창군,4,True,survey
719001,전라북도무주군기본통계,사회일반,전북특별자치도 무주군,4,True,survey
717001,전라북도완주군기본통계,사회일반,전북특별자치도 완주군,4,True,survey
716001,전라북도김제시기본통계,사회일반,전북특별자치도 김제시,4,True,survey
715001,전라북도남원시기본통계,사회일반,전북특별자치도 남원시,4,True,survey
714001,전라북도정읍시기본통계,사회일반,전북특별자치도 정읍시,4,True,survey
712001,전라북도군산시기본통계,사회일반,전북특별자치도 군산시,4,True,survey
678001,충청북도진천군기본통계,사회일반,충청북도 진천군,4,True,survey
677001,충청북도영동군기본통계,사회일반,충청북도 영동군,4,True,survey
671001,충청북도청주시기본통계,사회일반,충청북도 청주시,4,True,survey
920011,초중고사교육비조사,교육·훈련,통계청,2,False,survey
681001,충청북도단양군기본통계,사회일반,충청북도 단양군,4,True,survey
680001,충청북도음성군기본통계,사회일반,충청북도 음성군,4,True,survey
781001,경상북도봉화군기본통계,사회일반,경상북도 봉화군,4,True,survey
761001,경상북도포항시기본통계,사회일반,경상북도 포항시,4,True,survey
696001,충청남도논산시기본통계,사회일반,충청남도 논산시,4,True,survey
556001,대구광역시수성구기본통계,사회일반,대구광역시 수성구,4,True,survey
555001,대구광역시북구기본통계,사회일반,대구광역시 북구,4,True,survey
553001,대구광역시서구기본통계,사회일반,대구광역시 서구,4,True,survey
551001,대구광역시중구기본통계,사회일반,대구광역시 중구,4,True,survey
510001,서울특별시도봉구기본통계,사회일반,서울특별시 도봉구,4,True,survey
558001,대구광역시달성군기본통계,사회일반,대구광역시 달성군,4,True,survey
557001,대구광역시달서구기본통계,사회일반,대구광역시 달서구,4,True,survey
554001,대구광역시남구기본통계,사회일반,대구광역시 남구,4,True,survey
552001,대구광역시동구기본통계,사회일반,대구광역시 동구,4,True,survey
522001,서울특별시서초구기본통계,사회일반,서울특별시 서초구,4,True,survey
519001,서울특별시영등포구기본통계,사회일반,서울특별시 영등포구,4,True,survey
508001,서울특별시성북구기본통계,사회일반,서울특별시 성북구,4,True,survey
506001,서울특별시동대문구기본통계,사회일반,서울특별시 동대문구,4,True,survey
504001,서울특별시성동구기본통계,사회일반,서울특별시 성동구,4,True,survey
503001,서울특별시용산구기본통계,사회일반,서울특별시 용산구,4,True,survey
502001,서울특별시중구기본통계,사회일반,서울특별시 중구,4,True,survey
501002,서울특별시종로구기본통계,사회일반,서울특별시 종로구,4,True,survey
808001,경상남도함양군기본통계,사회일반,경상남도 함양군,4,True,survey
807001,경상남도산청군기본통계,사회일반,경상남도 산청군,4,True,survey
801001,경상남도의령군기본통계,사회일반,경상남도 의령군,4,True,survey
800001,경상남도양산시기본통계,사회일반,경상남도 양산시,4,True,survey
798001,경상남도밀양시기본통계,사회일반,경상남도 밀양시,4,True,survey
797001,경상남도김해시기본통계,사회일반,경상남도 김해시,4,True,survey
796001,경상남도사천시기본통계,사회일반,경상남도 사천시,4,True,survey
682001,충청북도증평군기본통계,사회일반,충청북도 증평군,4,True,survey
676001,충청북도옥천군기본통계,사회일반,충청북도 옥천군,4,True,survey
632001,경기도안성시기본통계,사회일반,경기도 안성시,4,True,survey
630001,경기도파주시기본통계,사회일반,경기도 파주시,4,True,survey
629002,경기도용인시기본통계,사회일반,경기도 용인시,4,True,survey
624001,경기도오산시기본통계,사회일반,경기도 오산시,4,True,survey
620002,경기도고양시기본통계,사회일반,경기도 고양시,4,True,survey
616001,경기도광명시기본통계,사회일반,경기도 광명시,4,True,survey
655003,강원도태백시기본통계,사회일반,강원특별자치도 태백시,4,True,survey
654001,강원도동해시기본통계,사회일반,강원특별자치도 동해시,4,True,survey
651001,강원도춘천시기본통계,사회일반,강원특별자치도 춘천시,4,True,survey
525001,서울특별시강동구기본통계,사회일반,서울특별시 강동구,4,True,survey
521001,서울특별시관악구기본통계,사회일반,서울특별시 관악구,4,True,survey
513001,서울특별시서대문구기본통계,사회일반,서울특별시 서대문구,4,True,survey
507001,서울특별시중랑구기본통계,사회일반,서울특별시 중랑구,4,True,survey
110025,지방자치단체외국인주민현황,인구,행정안전부,2,False,survey
747001,전라남도함평군기본통계,사회일반,전라남도 함평군,4,True,survey
743001,전라남도강진군기본통계,사회일반,전라남도 강진군,4,True,survey
